LPG,CO,Smoke
0.0082022,0.00545637,0.0219863
0.00607575,0.00360364,0.0159565
0.00919164,0.00638673,0.0248306
0.00719425,0.00455183,0.0191128
0.0073433,0.0046827,0.0195361
0.00727664,0.00462405,0.0193468
0.0079887,0.00526102,0.0213756
0.00916431,0.00636049,0.0247518
0.00832435,0.00556901,0.0223363
0.0086309,0.0058545,0.023216
0.00709096,0.00446174,0.0188199
0.00670293,0.0041278,0.0177219
0.00748086,0.0048044,0.0199273
0.00701703,0.00439756,0.0186104
0.00901494,0.00621763,0.0243211
0.00721268,0.00456795,0.0191652
0.00817498,0.00543135,0.0219084
0.00719111,0.00454908,0.0191039
0.00954742,0.00673098,0.0258586
0.00843275,0.00566951,0.0226471
0.00940964,0.00659706,0.0254602
0.00558449,0.00320719,0.0145822
0.00805624,0.00532261,0.0215687
0.00605469,0.00358638,0.0158974
0.0104072,0.00758306,0.0283535
0.00777311,0.00506577,0.0207599
0.00843473,0.00567135,0.0226528
0.00787798,0.00516049,0.0210593
0.00703917,0.00441675,0.0186731
0.00836473,0.00560639,0.022452
0.00797991,0.00525302,0.0213504
0.00968613,0.00686653,0.0262601
0.00647826,0.00393778,0.0170881
0.00728037,0.00462732,0.0193573
0.00618608,0.00369441,0.0162662
0.00722757,0.004581,0.0192074
0.00821096,0.00546443,0.0220114
0.011098,0.00828755,0.0303683
0.00942013,0.00660723,0.0254905
0.00770737,0.00500664,0.0205724
0.00788465,0.00516653,0.0210783
0.0075133,0.00483322,0.0200196
0.00730982,0.00465322,0.019441
0.00982411,0.00700211,0.0266599
0.0107305,0.00791065,0.0292955
0.00520144,0.00290714,0.0135164
0.005867,0.00343361,0.0153715
0.00839955,0.00563868,0.0225519
0.008654,0.00587617,0.0232824
0.00819766,0.00545219,0.0219733
0.00771267,0.0050114,0.0205876
0.0103611,0.00753663,0.0282193
0.00822839,0.00548047,0.0220613
0.00728016,0.00462714,0.0193568
0.00682748,0.00423421,0.0180739
0.00600758,0.00354786,0.0157653
0.00971989,0.00689964,0.0263579
0.00781541,0.00510392,0.0208806
0.00801989,0.00528944,0.0214647
0.00656209,0.00400839,0.0173244
0.0117488,0.00896686,0.0322744
0.0069344,0.00432614,0.0183764
0.0071943,0.00455187,0.019113
0.00988398,0.00706116,0.0268335
0.00850748,0.00573908,0.0228615
0.00699338,0.00437709,0.0185434
0.00584089,0.00341251,0.0152985
0.00659059,0.00403248,0.0174048
0.00703348,0.00441182,0.018657
0.00681796,0.00422605,0.0180469
0.00796534,0.00523977,0.0213088
0.00648548,0.00394385,0.0171085
0.00643382,0.00390048,0.0169629
0.00530709,0.00298908,0.0138098
0.00942678,0.00661368,0.0255098
0.00621358,0.00371713,0.0163434
0.00648252,0.00394136,0.0171001
0.00791592,0.00519488,0.0211676
0.0061248,0.00364392,0.0160941
0.00698972,0.00437392,0.018533
0.00636516,0.00384307,0.0167696
0.00638807,0.0038622,0.0168341
0.00709356,0.004464,0.0188273
0.00795344,0.00522894,0.0212748
0.00685363,0.00425664,0.0181478
0.00773737,0.0050336,0.020658
0.00847268,0.00570666,0.0227617
0.010118,0.00729328,0.0275126
0.00636182,0.00384028,0.0167602
0.00946447,0.00665026,0.0256187
0.00611495,0.00363581,0.0160664
0.00853642,0.00576609,0.0229446
0.0101203,0.00729562,0.0275194
0.00613181,0.00364968,0.0161138
0.00851269,0.00574394,0.0228765
0.00969059,0.0068709,0.026273
0.00606371,0.00359377,0.0159227
0.00708117,0.00445323,0.0187921
0.00816719,0.0054242,0.0218861
0.00713028,0.00449597,0.0189314
0.00737635,0.00471186,0.0196301
0.00845213,0.00568753,0.0227027
0.0072478,0.00459873,0.0192649
0.00877159,0.00598682,0.0236204
0.00777648,0.00506881,0.0207696
0.00689791,0.0042947,0.0182731
0.00630794,0.00379539,0.0166086
0.00772618,0.00502354,0.0206261
0.00793301,0.00521039,0.0212164
0.00670205,0.00412705,0.0177194
0.00753181,0.00484969,0.0200723
0.00750386,0.00482482,0.0199927
0.00777865,0.00507077,0.0207758
0.00781,0.00509903,0.0208652
0.00754083,0.00485772,0.020098
0.00625775,0.00375371,0.0164675
0.00516797,0.0028813,0.0134235
0.00535553,0.00302686,0.0139445
0.00759027,0.0049018,0.0202388
0.0067362,0.00415615,0.0178159
0.00655244,0.00400025,0.0172972
0.00822331,0.00547579,0.0220468
0.00597466,0.00352102,0.015673
0.00616388,0.0036761,0.0162038
0.00720982,0.00456545,0.019157
0.00881636,0.00602911,0.0237493
0.00717978,0.00453918,0.0190718
0.00818963,0.00544482,0.0219504
0.00937426,0.00656281,0.025358
0.00949411,0.00667907,0.0257044
0.00572931,0.00332272,0.0149865
0.00774298,0.00503865,0.020674
0.00655409,0.00400164,0.0173019
0.00763059,0.00493783,0.0203536
0.00801332,0.00528344,0.0214459
0.00670765,0.00413182,0.0177352
0.00639443,0.00386751,0.016852
0.00634074,0.0038227,0.0167009
0.00736398,0.00470095,0.0195949
0.00671038,0.00413415,0.0177429
0.00686089,0.00426287,0.0181684
0.00932579,0.00651594,0.0252179
0.00653648,0.00398678,0.0172522
0.00599246,0.00353553,0.0157229
0.00794212,0.00521867,0.0212425
0.00733857,0.00467854,0.0195227
0.0075794,0.0048921,0.0202078
0.00770324,0.00500294,0.0205607
0.00770792,0.00500714,0.020574
0.00864369,0.00586649,0.0232527
0.00839841,0.00563763,0.0225486
0.00878012,0.00599487,0.023645
0.00780549,0.00509497,0.0208523
0.00725782,0.00460752,0.0192933
0.00605931,0.00359017,0.0159103
0.00773367,0.00503028,0.0206474
0.0107695,0.00795039,0.0294091
0.00655338,0.00400104,0.0172999
0.0080118,0.00528206,0.0214416
0.0068287,0.00423525,0.0180773
0.00918858,0.00638379,0.0248218
0.00776325,0.00505689,0.0207318
0.00842238,0.00565988,0.0226173
0.00872828,0.005946,0.0234959
0.00727405,0.00462177,0.0193394
0.00653308,0.00398391,0.0172426
0.00900456,0.00620774,0.0242912
0.00747628,0.00480033,0.0199143
0.00711522,0.00448286,0.0188887
0.00709668,0.00446672,0.0188361
0.00719224,0.00455007,0.0191072
0.00803996,0.00530774,0.0215221
0.00556783,0.00319397,0.0145357
0.00752238,0.00484129,0.0200454
0.00579167,0.00337283,0.0151608
0.00762322,0.00493124,0.0203326
0.00837701,0.00561778,0.0224872
0.0101608,0.00733602,0.0276371
0.00580682,0.00338502,0.0152032
0.00701641,0.00439703,0.0186086
0.00715115,0.00451417,0.0189906
0.006712,0.00413552,0.0177475
0.00633983,0.00382194,0.0166984
0.0079334,0.00521074,0.0212175
0.00864774,0.00587029,0.0232644
0.00764772,0.00495316,0.0204024
0.00732681,0.00466818,0.0194893
0.00749422,0.00481626,0.0199653
0.00577354,0.00335823,0.0151101
0.0105153,0.00769218,0.0286683
0.00720086,0.00455761,0.0191316
0.00849994,0.00573205,0.0228399
0.00667921,0.00410762,0.0176549
0.00850404,0.00573588,0.0228517
0.0093864,0.00657456,0.0253931
0.00798014,0.00525323,0.0213511
0.00615664,0.00367013,0.0161835
0.00826807,0.00551703,0.022175
0.00909935,0.00629826,0.0245644
0.00670754,0.00413173,0.0177349
0.00816803,0.00542497,0.0218885
0.00703969,0.0044172,0.0186746
0.0087675,0.00598296,0.0236087
0.00708012,0.00445231,0.0187891
